Table S2F. Relative protein abundance across organelle fractions collected by density gradient separation and quantified using TMT. Samples are mock infected cells at 24hpi.,,,,,,,,
,,,Organelle fraction,,,,,
Q04771,ACVR1,Homo sapiens (Human),0.801371048,1,0.439316487,0.173616481,0.121791512,0
P52895,AKR1C2,Homo sapiens (Human),0.466853756,1,0.272325987,0.120324406,0.170312319,0
Q04837,SSBP1,Homo sapiens (Human),0,0.112607337,0.700405945,1,0.450027636,0.005556819
Q05682-5,CALD1,Homo sapiens (Human),1,0.866505936,0.380300559,0.165509192,0.047313547,0
Q06124,PTPN11,Homo sapiens (Human),0.610896811,1,0.40277163,0.065126973,0.015001353,0
Q06136,KDSR,Homo sapiens (Human),0.284770249,1,0.929515652,0.461130037,0.201117757,0
Q06210,GFPT1,Homo sapiens (Human),0.681074551,1,0.299293657,0.123101751,0.109169339,0
Q06323,PSME1,Homo sapiens (Human),0.861893379,1,0.335377348,0.155418367,0.106767143,0
Q06481,APLP2,Homo sapiens (Human),0.419867791,1,0.849311194,0.325612062,0.120073583,0
Q06830,PRDX1,Homo sapiens (Human),0.758154178,1,0.247307967,0.090102563,0.072133463,0
Q07020,RPL18,Homo sapiens (Human),0.28353732,0.583822177,1,0.463737535,0.277612975,0
Q07021,C1QBP,Homo sapiens (Human),0,0.095319966,0.722125518,1,0.371962783,0.011644683
Q07065,CKAP4,Homo sapiens (Human),0.021818047,0.262080788,1,0.429720047,0.254999429,0
Q07157,TJP1,Homo sapiens (Human),0.926235224,1,0.586305159,0.303581807,0.241274397,0
Q07866,KLC1,Homo sapiens (Human),0.870965718,1,0.438382018,0.184853494,0.134879528,0
Q07954,LRP1,Homo sapiens (Human),0.4119222,1,0.544944732,0.183326334,0.121717224,0
Q07960,ARHGAP1,Homo sapiens (Human),0.560463317,1,0.324347755,0.154530564,0.155462138,0
P16298,PPP3CB,Homo sapiens (Human),0.843159147,1,0.35050976,0.172226567,0.124211472,0
Q08257,CRYZ,Homo sapiens (Human),0.069262255,0.310070082,0.79650242,1,0.579340238,0
Q08379,GOLGA2,Homo sapiens (Human),0.476785821,1,0.52159412,0.200218672,0.13204243,0
Q08380,LGALS3BP,Homo sapiens (Human),0.178311889,0.935572907,1,0.417866291,0.228839216,0
Q08426,EHHADH,Homo sapiens (Human),0.210514965,0.599059649,0.923573178,1,0.90062929,0
Q08431,MFGE8,Homo sapiens (Human),0.290350545,1,0.610409803,0.206389778,0.138765718,0
Q08722,CD47,Homo sapiens (Human),0.992028531,1,0.574085668,0.198004064,0.104164999,0
Q09328,MGAT5,Homo sapiens (Human),0.131117726,0.930738977,1,0.249609859,0.104674756,0
Q09666,AHNAK,Homo sapiens (Human),1,0.737860973,0.301807007,0.125765172,0.072951057,0
Q10469,MGAT2,Homo sapiens (Human),0.13959963,0.873215636,1,0.276819574,0.185031373,0
Q10471,GALNT2,Homo sapiens (Human),0.099062565,0.84680305,1,0.293909846,0.170961001,0
Q10472,GALNT1,Homo sapiens (Human),0.226664869,0.927317513,1,0.268751003,0.280061943,0
Q10567,AP1B1,Homo sapiens (Human),0.662706784,1,0.579135268,0.211834335,0.070948783,0
Q10588,BST1,Homo sapiens (Human),0.853183992,1,0.504430294,0.168653532,0.137891306,0
Q12765,SCRN1,Homo sapiens (Human),0.756581289,1,0.328385884,0.130818779,0.122730527,0
Q12791,KCNMA1,Homo sapiens (Human),0.547853489,1,0.639959714,0.272144293,0.163896299,0
Q12792,TWF1,Homo sapiens (Human),0.64481391,1,0.336942936,0.143471135,0.088035664,0
Q12797,ASPH,Homo sapiens (Human),0.105963654,0.563490874,1,0.447344802,0.251593678,0
Q12841,FSTL1,Homo sapiens (Human),0.244505255,1,0.970766393,0.358250813,0.328121345,0
Q12846,STX4,Homo sapiens (Human),0.976447558,1,0.631376658,0.245523011,0.13698838,0
Q12849,GRSF1,Homo sapiens (Human),0.005642161,0.117379638,0.751738628,1,0.457351721,0
Q12884,FAP,Homo sapiens (Human),0.711449512,1,0.587002687,0.215625206,0.10423529,0
Q12904,AIMP1,Homo sapiens (Human),0.643125133,1,0.722449985,0.293039071,0.133319933,0
Q12907,LMAN2,Homo sapiens (Human),0.198471782,1,0.860730338,0.310998988,0.190216866,0
Q12959,DLG1,Homo sapiens (Human),0.928769233,1,0.558277804,0.24268174,0.185609199,0
Q12965,MYO1E,Homo sapiens (Human),0.776288925,1,0.404588439,0.124376479,0.045282756,0
Q12981,BNIP1,Homo sapiens (Human),0.505080859,1,0.719275615,0.270721902,0.15949403,0
Q13011,ECH1,Homo sapiens (Human),0,0.144183393,0.745806777,1,0.843740838,0.035795005
Q13045,FLII,Homo sapiens (Human),0.970120067,1,0.622607709,0.242432671,0.213044028,0
Q13057,COASY,Homo sapiens (Human),0.344854996,0.827410458,0.845617347,1,0.515950871,0
Q13084,MRPL28,Homo sapiens (Human),0.274262705,0.574357763,0.885026535,1,0.731201808,0
Q13098,GPS1,Homo sapiens (Human),0.828031772,1,0.440388531,0.23609622,0.174483318,0
Q13126,MTAP,Homo sapiens (Human),0.605137425,1,0.489854199,0.15620824,0.099065477,0
Q13131,PRKAA1,Homo sapiens (Human),0.869790823,1,0.355993681,0.17072043,0.18534039,0
Q13155,AIMP2,Homo sapiens (Human),0.617194293,1,0.603702627,0.28874861,0.161749523,0
Q13162,PRDX4,Homo sapiens (Human),0.172987969,0.803564074,1,0.352355794,0.249154013,0
Q13177,PAK2,Homo sapiens (Human),0.768095537,1,0.334862287,0.133852272,0.110719945,0
Q13190,STX5,Homo sapiens (Human),0.245080637,0.864587776,1,0.316406424,0.096042253,0
Q13200,PSMD2,Homo sapiens (Human),0.690813009,1,0.454762676,0.219086035,0.121943738,0
Q13217,DNAJC3,Homo sapiens (Human),0.158216572,0.798087466,1,0.356723045,0.224013841,0
Q13228,SELENBP1,Homo sapiens (Human),0.379416597,1,0.428711744,0.148304421,0.15307504,0
Q13232,NME3,Homo sapiens (Human),0.115280951,0.466257993,1,0.956882803,0.843477906,0
Q13277,STX3,Homo sapiens (Human),0.758583571,1,0.59367055,0.186472065,0.079805291,0
Q13283,G3BP1,Homo sapiens (Human),0.763732587,1,0.615963038,0.256612817,0.289709106,0
Q13308,PTK7,Homo sapiens (Human),0.988661906,1,0.492543303,0.175955862,0.123031303,0
Q13310,PABPC4,Homo sapiens (Human),0.677562642,1,0.569234515,0.275978122,0.184127985,0
Q13347,EIF3I,Homo sapiens (Human),0.736440197,1,0.356310367,0.176528886,0.104777676,0
Q13409,DYNC1I2,Homo sapiens (Human),0.861108324,1,0.572584884,0.316514554,0.048009887,0
Q13418,ILK,Homo sapiens (Human),1,0.802404433,0.407331024,0.199439387,0.112607143,0
Q13423,NNT,Homo sapiens (Human),0,0.139896625,0.751021724,1,0.543585133,0.029820908
Q13425,SNTB2,Homo sapiens (Human),1,0.993519033,0.732159299,0.323383388,0.238452263,0
Q13433,SLC39A6,Homo sapiens (Human),0.80109683,1,0.541860141,0.218779609,0.148170793,0
Q13443,ADAM9,Homo sapiens (Human),0.672375866,1,0.541859386,0.241868226,0.120338316,0
Q13445,TMED1,Homo sapiens (Human),0.228139283,1,0.863262906,0.336487917,0.145883322,0
Q13449,LSAMP,Homo sapiens (Human),1,0.993004934,0.710114286,0.29022993,0.132434057,0
Q13459,MYO9B,Homo sapiens (Human),0.879227516,1,0.569840306,0.287532408,0.18142917,0
Q13464,ROCK1,Homo sapiens (Human),0.805353028,1,0.439644017,0.208381282,0.11758199,0
Q13488,TCIRG1,Homo sapiens (Human),0.297067996,1,0.652525438,0.192876358,0.145243326,0
Q13492,PICALM,Homo sapiens (Human),1,0.943898409,0.578197387,0.243825655,0.118058472,0
Q13501,SQSTM1,Homo sapiens (Human),0.647977922,1,0.638757274,0.358025292,0.023231329,0
Q13505,MTX1,Homo sapiens (Human),0.039964103,0.291951314,0.841270326,1,0.501518039,0
Q13509,TUBB3,Homo sapiens (Human),0.679396306,1,0.284032244,0.132816036,0.080062474,0
Q13510,ASAH1,Homo sapiens (Human),0.232025187,0.987828277,1,0.349564847,0.18348065,0
Q13530,SERINC3,Homo sapiens (Human),0.407541325,1,0.500815415,0.155209246,0.113913791,0
Q13557,CAMK2D,Homo sapiens (Human),0.783478996,1,0.426827978,0.195485597,0.142626638,0
Q13561,DCTN2,Homo sapiens (Human),0.876367542,1,0.443570008,0.2146089,0.17083252,0
Q13563,PKD2,Homo sapiens (Human),0.290894009,0.94118717,1,0.409000388,0.294955005,0
Q13586,STIM1,Homo sapiens (Human),0.25040324,0.801658274,1,0.423498356,0.337374208,0
Q13596,SNX1,Homo sapiens (Human),0.850514599,1,0.380278618,0.158632581,0.081412124,0
Q13618,CUL3,Homo sapiens (Human),0.865628945,1,0.456418434,0.250116572,0.157249709,0
Q13625,TP53BP2,Homo sapiens (Human),1,0.994327105,0.522462361,0.165787332,0.142978711,0
Q13637,RAB32,Homo sapiens (Human),0.537454241,1,0.755303671,0.318537681,0.24555289,0
Q13641,TPBG,Homo sapiens (Human),0.790550782,1,0.561265271,0.196146367,0.161120533,0
Q13642,FHL1,Homo sapiens (Human),0.631533461,1,0.255553682,0.083036407,0.078577283,0
Q13671,RIN1,Homo sapiens (Human),0.619103447,1,0.351448103,0.112035413,0.128224013,0
Q13724,MOGS,Homo sapiens (Human),0.072679824,0.464136492,1,0.408089795,0.322912083,0
Q13740,ALCAM,Homo sapiens (Human),0.914289621,1,0.455411635,0.161035731,0.083052719,0
Q13813,SPTAN1,Homo sapiens (Human),0.704060193,0.64265327,1,0.372515899,0.217313835,0
Q13884,SNTB1,Homo sapiens (Human),0.970095168,1,0.745987669,0.331044439,0.220440069,0
Q13885,TUBB2A,Homo sapiens (Human),0.925143612,1,0.360197547,0.164298966,0.114844345,0
Q13907,IDI1,Homo sapiens (Human),0.588261812,0.984059498,0.977588793,1,0.583893838,0
Q14008,CKAP5,Homo sapiens (Human),0,0.109302577,0.619744022,1,0.590084857,0.038887265
Q14019,COTL1,Homo sapiens (Human),0.569799187,1,0.241343308,0.090497498,0.06406801,0
Q14108,SCARB2,Homo sapiens (Human),0.274399289,1,0.834323616,0.260927449,0.161608197,0
Q14118,DAG1,Homo sapiens (Human),0.627881087,1,0.756099297,0.284930397,0.160527199,0
Q14126,DSG2,Homo sapiens (Human),1,0.826824419,0.443595545,0.16956949,0.09984712,0
Q14152,EIF3A,Homo sapiens (Human),0.633561935,1,0.439949648,0.284262582,0.19341006,0
Q14160,SCRIB,Homo sapiens (Human),1,0.899110784,0.426758363,0.19202869,0.131669397,0
Q14165,MLEC,Homo sapiens (Human),0.092634952,0.571583055,1,0.433391543,0.259396448,0
Q14168,MPP2,Homo sapiens (Human),0.961457739,1,0.684392306,0.233351378,0.073194445,0
Q14192,FHL2,Homo sapiens (Human),0.851549494,1,0.356798151,0.175370711,0.126090757,0
Q14197,ICT1,Homo sapiens (Human),0.006793607,0.11674677,0.737249472,1,0.47038132,0
Q14203,DCTN1,Homo sapiens (Human),0.884662787,1,0.534618593,0.278105034,0.230297886,0
Q14204,DYNC1H1,Homo sapiens (Human),0.826736225,1,0.531984355,0.276447625,0.169916194,0
Q14247,CTTN,Homo sapiens (Human),0.964379631,1,0.348261265,0.147225233,0.096998085,0
Q14249,ENDOG,Homo sapiens (Human),0.14199564,0.172454695,0.841423904,1,0.64993212,0
Q14254,FLOT2,Homo sapiens (Human),0.688111984,1,0.709022023,0.270348601,0.164011961,0
Q14257,RCN2,Homo sapiens (Human),0.202382241,0.772670692,1,0.34710738,0.138264059,0
Q14258,TRIM25,Homo sapiens (Human),0.776597864,1,0.595469563,0.278631712,0.10770899,0
Q14315,FLNC,Homo sapiens (Human),0.936297291,1,0.468458085,0.230219795,0.157015409,0
Q14344,GNA13,Homo sapiens (Human),1,0.921895893,0.497791057,0.195224671,0.151845263,0
Q14393,GAS6,Homo sapiens (Human),0.381714741,1,0.806127872,0.354030113,0.279848718,0
Q14439,GPR176,Homo sapiens (Human),0.892143637,1,0.517049458,0.206451235,0.142290617,0
Q14517,FAT1,Homo sapiens (Human),0.751654928,1,0.665548632,0.313112273,0.206418528,0
Q14554,PDIA5,Homo sapiens (Human),0.138276035,0.600816625,1,0.379844857,0.185133955,0
Q14642,INPP5A,Homo sapiens (Human),1,0.961507172,0.472207354,0.18234475,0.089885766,0
Q14644,RASA3,Homo sapiens (Human),1,0.950288232,0.413052674,0.174843439,0.097282031,0
Q14677,CLINT1,Homo sapiens (Human),0.620483749,1,0.722079509,0.24692577,0.139369777,0
Q14696,MESDC2,Homo sapiens (Human),0.193100032,0.930938178,1,0.365508708,0.109721713,0
Q14697,#N/A,#N/A,0.039544596,0.663610339,1,0.492088284,0.284729453,0
Q14699,RFTN1,Homo sapiens (Human),1,0.949816937,0.436357672,0.166275939,0.10597415,0
Q14728,MFSD10,Homo sapiens (Human),0.547479492,1,0.947891866,0.307931755,0.33914281,0
Q14764,MVP,Homo sapiens (Human),0.674793181,1,0.335159027,0.189366284,0.138843821,0
Q14789,GOLGB1,Homo sapiens (Human),0.211689936,0.812668611,1,0.317372002,0.124354015,0
Q14847,LASP1,Homo sapiens (Human),0.927816597,1,0.284860387,0.110219259,0.106611555,0
Q14849,STARD3,Homo sapiens (Human),0.491252651,1,0.680751244,0.206158096,0.120389945,0
Q14914,PTGR1,Homo sapiens (Human),0.582964759,1,0.268194729,0.103922045,0.036737321,0
Q14956,GPNMB,Homo sapiens (Human),0.240977055,1,0.830962983,0.380122306,0.222834411,0
Q14974,KPNB1,Homo sapiens (Human),0.808756817,1,0.386486513,0.176841956,0.136222219,0
Q15005,SPCS2,Homo sapiens (Human),0.150499702,0.86372849,1,0.446890593,0.560530586,0
Q15006,EMC2,Homo sapiens (Human),0.087902262,0.654165801,1,0.39151945,0.35559366,0
Q15019,SEPT2,Homo sapiens (Human),0.921112085,0.778382269,1,0.395293261,0.260808732,0
Q15031,LARS2,Homo sapiens (Human),0.089045891,0.309556384,0.864041812,1,0.615851249,0
Q15035,TRAM2,Homo sapiens (Human),0.068480878,0.476487407,1,0.431243148,0.148863282,0
Q15041,ARL6IP1,Homo sapiens (Human),0.271511455,1,0.563334984,0.206894857,0.232243701,0
Q15043,SLC39A14,Homo sapiens (Human),0.699399157,1,0.450081278,0.160933517,0.078560384,0
Q15046,KARS,Homo sapiens (Human),0.725078686,1,0.977346437,0.859068003,0.515401094,0
Q15063,POSTN,Homo sapiens (Human),0.221788411,0.942795646,1,0.330746216,0.307556465,0
Q15067,ACOX1,Homo sapiens (Human),0.168319533,0.504565137,0.8102312,0.975225855,1,0
Q15070,OXA1L,Homo sapiens (Human),0.015754183,0.169002472,0.806416739,1,0.539908642,0
Q15084,PDIA6,Homo sapiens (Human),0.143631276,0.697634465,1,0.359895976,0.168135047,0
Q15113,PCOLCE,Homo sapiens (Human),0.147365236,0.736762029,1,0.438011002,0.391383329,0
Q15118,PDK1,Homo sapiens (Human),0.031848884,0.145981944,0.700031262,1,0.862198086,0
Q15121,PEA15,Homo sapiens (Human),0.505144192,1,0.244234361,0.106422629,0.056493091,0
Q15147,PLCB4,Homo sapiens (Human),0.89307803,1,0.460173863,0.197302804,0.114477134,0
Q15155,NOMO1,Homo sapiens (Human),0,0.520586311,1,0.672770581,0.539747871,0.042503492
Q15165,PON2,Homo sapiens (Human),0.207327722,0.705383977,1,0.378777798,0.29864289,0
Q15181,PPA1,Homo sapiens (Human),0.575862088,1,0.284581972,0.096277347,0.043739739,0
Q15233,NONO,Homo sapiens (Human),0,0.325577068,0.091612387,0.008801302,1,0.036923162
Q15257,PPP2R4,Homo sapiens (Human),0.6096317,1,0.385002892,0.22171248,0.105843783,0
Q15262,PTPRK,Homo sapiens (Human),0.823220464,1,0.474739791,0.180348996,0.120073113,0
Q15270,NKX1-1,Homo sapiens (Human),0.716201569,1,0.663320299,0.3920187,0.407406761,0
Q15286,RAB35,Homo sapiens (Human),0.975948724,1,0.461376914,0.180182929,0.101489596,0
Q15293,RCN1,Homo sapiens (Human),0.22334462,0.904486975,1,0.336185306,0.156486689,0
Q15334,LLGL1,Homo sapiens (Human),0.83376821,1,0.651317951,0.355465301,0.196709504,0
Q15363,TMED2,Homo sapiens (Human),0.250857944,1,0.858672939,0.324277744,0.187405938,0
Q15370,TCEB2,Homo sapiens (Human),0.85042239,1,0.359774028,0.161674995,0.080961546,0
Q15382,RHEB,Homo sapiens (Human),0.705718691,1,0.392981103,0.22230691,0.143421668,0
Q15392,DHCR24,Homo sapiens (Human),0.417463868,1,0.983432621,0.49260565,0.332798879,0
Q15404,RSU1,Homo sapiens (Human),1,0.892783191,0.443817437,0.187285223,0.11763226,0
Q15417,CNN3,Homo sapiens (Human),1,0.737914672,0.295017426,0.132763168,0.064000494,0
Q15436,SEC23A,Homo sapiens (Human),0.662200788,1,0.410403655,0.142259248,0.160707218,0
Q15526,SURF1,Homo sapiens (Human),0,0.180576695,0.660441934,1,0.72654378,0.086666034
Q15582,TGFBI,Homo sapiens (Human),0.21444376,0.906415352,1,0.402578915,0.26713819,0
Q15599,SLC9A3R2,Homo sapiens (Human),1,0.920325316,0.487554619,0.211331433,0.164902384,0
Q15629,TRAM1,Homo sapiens (Human),0.178495922,0.670310022,1,0.519450911,0.404111305,0
Q15631,TSN,Homo sapiens (Human),0.722605902,1,0.411501774,0.194374381,0.133998481,0
Q15643,TRIP11,Homo sapiens (Human),0.24870893,1,0.650543741,0.106661157,0.081742706,0
Q15691,MAPRE1,Homo sapiens (Human),0.788747781,1,0.460784369,0.207344752,0.130104869,0
Q15738,NSDHL,Homo sapiens (Human),0.463922821,1,0.836876602,0.403957146,0.276780433,0
Q15746,MYLK,Homo sapiens (Human),1,0.94655603,0.50697799,0.234492242,0.138470382,0
Q15758,SLC1A5,Homo sapiens (Human),0.941345132,1,0.452443651,0.154135936,0.144413853,0
Q15843,NEDD8,Homo sapiens (Human),0.493756845,1,0.391143338,0.142870521,0.097010277,0
Q15904,ATP6AP1,Homo sapiens (Human),0.388380053,1,0.717361559,0.261964889,0.188621469,0
Q15942,ZYX,Homo sapiens (Human),0.986071623,1,0.339717926,0.189858785,0.116937996,0
Q16134,ETFDH,Homo sapiens (Human),0,0.171819333,0.82572457,1,0.538399068,0.01396179
Q16181,SEPT7,Homo sapiens (Human),0.899734454,0.756699571,1,0.414138392,0.295377214,0
Q16270,IGFBP7,Homo sapiens (Human),0.20528423,1,0.992034843,0.335603113,0.224492717,0
Q16363,LAMA4,Homo sapiens (Human),0.11054317,0.691543147,1,0.353587144,0.165481544,0
Q16401,PSMD5,Homo sapiens (Human),0.653293579,1,0.370249002,0.190384096,0.167806677,0
Q16527,CSRP2,Homo sapiens (Human),1,0.806851147,0.441432643,0.225354495,0.140171771,0
Q16531,DDB1,Homo sapiens (Human),0.823672745,1,0.366072687,0.152702409,0.143876786,0
Q16540,MRPL23,Homo sapiens (Human),0.004178388,0.146369148,0.693156672,1,0.527510156,0
Q16543,CDC37,Homo sapiens (Human),0.919011896,1,0.338101807,0.156460506,0.163730631,0
Q16555,DPYSL2,Homo sapiens (Human),0.860016079,1,0.393964033,0.156290204,0.138560335,0
Q16585,SGCB,Homo sapiens (Human),0.776242329,1,0.745846532,0.331276459,0.259266479,0
Q16610,ECM1,Homo sapiens (Human),0.18478428,0.926488148,1,0.373554078,0.237274608,0
Q16643,DBN1,Homo sapiens (Human),1,0.908362041,0.449875818,0.236821789,0.151768639,0
Q16658,FSCN1,Homo sapiens (Human),0.597438532,1,0.209544888,0.088008889,0.067056224,0
Q16698,DECR1,Homo sapiens (Human),0,0.132993922,0.749757097,1,0.583613613,0.011141402
Q16706,MAN2A1,Homo sapiens (Human),0.103020466,0.838198931,1,0.30305941,0.170405309,0
Q16718,NDUFA5,Homo sapiens (Human),0,0.10870512,0.665402146,1,0.476551503,0.046181395
Q16740,CLPP,Homo sapiens (Human),0.014951396,0.160726384,0.672752287,1,0.593232296,0
Q16762,TST,Homo sapiens (Human),0.012598074,0.182596258,0.804996527,1,0.439585098,0
Q16775,HAGH,Homo sapiens (Human),0.368577292,0.684418337,1,0.705764918,0.376606669,0
Q16795,NDUFA9,Homo sapiens (Human),0,0.116827673,0.751414933,1,0.387517494,0.016167423
Q16799,RTN1,Homo sapiens (Human),0.346003521,1,0.546311846,0.20613815,0.119635583,0
Q16822,PCK2,Homo sapiens (Human),0.026047366,0.139961491,0.753969766,1,0.568994143,0
Q16832,DDR2,Homo sapiens (Human),0.738456545,1,0.526409213,0.200189058,0.127845415,0
Q16836,HADH,Homo sapiens (Human),0.026540198,0.138208188,0.792171853,1,0.414175553,0
Q16850,CYP51A1,Homo sapiens (Human),0.393834602,0.980862307,1,0.356850489,0.263604619,0
Q16851,UGP2,Homo sapiens (Human),0.763569031,1,0.350463351,0.167105009,0.078677907,0
Q16864,ATP6V1F,Homo sapiens (Human),0.433623746,1,0.717711687,0.281567286,0.176548349,0
Q16881,TXNRD1,Homo sapiens (Human),0.580096613,1,0.467932401,0.219378197,0.120376644,0
Q27J81,INF2,Homo sapiens (Human),0.841995845,1,0.496610882,0.229466247,0.268034583,0
Q29983,MICA,Homo sapiens (Human),0.774729591,1,0.781877373,0.309284788,0.195175378,0
Q2M2I8,AAK1,Homo sapiens (Human),1,0.963925323,0.453643335,0.260739005,0.136545343,0
Q2TAA2,IAH1,Homo sapiens (Human),0.822424529,1,0.503468619,0.398238408,0.136098759,0
Q32MZ4,LRRFIP1,Homo sapiens (Human),0.738227228,1,0.653069973,0.336839293,0.1402062,0
Q32P28,P3H1,Homo sapiens (Human),0.132322005,0.668511515,1,0.386455724,0.322628348,0
Q3SXM5,HSDL1,Homo sapiens (Human),0,0.215608069,0.77225851,1,0.777691708,0.043551245
Q3SY69,ALDH1L2,Homo sapiens (Human),0.004860303,0.128950639,0.765841894,1,0.509633541,0
Q3YBM2,TMEM176B,Homo sapiens (Human),0.693959144,1,0.505281451,0.168906775,0.118425715,0
Q3ZCQ8,TIMM50,Homo sapiens (Human),0.016835835,0.147421135,0.790827283,1,0.570984557,0
Q4G0N4,NADK2,Homo sapiens (Human),0.131606719,0.298737853,0.794380775,1,0.543820652,0
Q4G176,ACSF3,Homo sapiens (Human),0.287220954,0.648425666,1,0.691395922,0.532251602,0
Q4KMP7,TBC1D10B,Homo sapiens (Human),1,0.878540337,0.352480377,0.157827455,0.096567107,0
Q4KMQ2,ANO6,Homo sapiens (Human),0.801234867,1,0.577491774,0.230314429,0.159529377,0
Q4L180,FILIP1L,Homo sapiens (Human),1,0.931409541,0.774858764,0.347408307,0.208096075,0
Q4U2R6,MRPL51,Homo sapiens (Human),0.039575739,0.175505153,0.772277721,1,0.404075796,0
Q4V9L6,TMEM119,Homo sapiens (Human),0.906898091,1,0.510980343,0.218968819,0.212240896,0
Q53EP0,FNDC3B,Homo sapiens (Human),0.044901478,0.409200991,1,0.462715793,0.307278948,0
Q53GA4,PHLDA2,Homo sapiens (Human),1,0.79668353,0.290943043,0.103395721,0.054032203,0
Q53GQ0,HSD17B12,Homo sapiens (Human),0.418168022,1,0.860064337,0.416540586,0.226798321,0
Q53H12,AGK,Homo sapiens (Human),0,0.176643611,0.810135258,1,0.831316493,0.059387113
Q53H82,LACTB2,Homo sapiens (Human),0.321641006,0.656347531,1,0.998405269,0.527023154,0
Q53TN4,CYBRD1,Homo sapiens (Human),0.62696134,1,0.616768513,0.251665446,0.165126346,0
Q58DX5,NAALADL2,Homo sapiens (Human),0.453448292,1,0.54512751,0.184677622,0.105464727,0
Q5BJF2,TMEM97,Homo sapiens (Human),0.277084629,0.850968095,1,0.335498549,0.349017702,0
Q5BJH7,YIF1B,Homo sapiens (Human),0.298496489,1,0.775511953,0.343051593,0.208246709,0
Q5EB52,MEST,Homo sapiens (Human),0.146692526,0.649907906,1,0.427260569,0.257551933,0
Q5GLZ8,HERC4,Homo sapiens (Human),0.724158553,1,0.377282195,0.205700759,0.211589168,0
Q5H8A4,PIGG,Homo sapiens (Human),0.25160336,0.85097418,1,0.362324797,0.377698123,0
Q5HYI8,RABL3,Homo sapiens (Human),0.430651801,1,0.821430903,0.299295737,0.216146321,0
Q5J8M3,EMC4,Homo sapiens (Human),0.05654776,0.499113535,1,0.447643964,0.344706002,0
Q5JPH6,EARS2,Homo sapiens (Human),0,0.152629973,0.6770644,1,0.725461523,0.001750501
Q5JRA6,MIA3,Homo sapiens (Human),0.101348231,0.465095877,1,0.473625284,0.231775438,0
Q5JRX3,PITRM1,Homo sapiens (Human),0.015019264,0.119903027,0.739061741,1,0.537236453,0
Q5JTJ3,COA6,Homo sapiens (Human),0,0.039810521,0.656705745,1,0.39129728,0.007292429
Q5JTZ9,AARS2,Homo sapiens (Human),0.06701282,0.232153831,0.856112371,1,0.783405665,0
Q5M775,SPECC1,Homo sapiens (Human),1,0.93600103,0.69107298,0.321894389,0.152685843,0
Q5RI15,COX20,Homo sapiens (Human),0,0.118387641,0.710117529,1,0.846234463,0.065014059
Q5SWX8,ODR4,Homo sapiens (Human),0.445200653,1,0.963551069,0.391502313,0.230918116,0
Q5SXM8,DNLZ,Homo sapiens (Human),0.084541739,0.220533654,0.723396861,1,0.772035863,0
Q5T160,RARS2,Homo sapiens (Human),0,0.159966473,0.688214763,1,0.657575188,0.013558588
Q5T1M5,FKBP15,Homo sapiens (Human),0.774781948,1,0.518306665,0.231596849,0.230203156,0
Q5T3F8,TMEM63B,Homo sapiens (Human),0.458354922,1,0.532209301,0.16499548,0.091545495,0
Q5T4B2,CERCAM,Homo sapiens (Human),0.103216598,0.758532916,1,0.391621858,0.205978177,0
Q5T653,MRPL2,Homo sapiens (Human),0.019306731,0.170270335,0.717528069,1,0.564095625,0
Q5T7M9,FAM69A,Homo sapiens (Human),0.166432516,0.941659726,1,0.291210169,0.15423517,0
Q5T8D3,ACBD5,Homo sapiens (Human),0.266606189,0.881183947,1,0.924409363,0.88629036,0
Q5T9L3,WLS,Homo sapiens (Human),0.511483706,1,0.73062434,0.288708491,0.173590528,0
Q5U5X0,LYRM7,Homo sapiens (Human),0.020897057,0.086507324,0.723508388,1,0.618487624,0
Q5UCC4,EMC10,Homo sapiens (Human),0.111085978,0.606413492,1,0.411308368,0.260263316,0
Q5VST6,ABHD17B,Homo sapiens (Human),0.473042266,1,0.733823357,0.345949736,0.223758342,0
Q5VT25,CDC42BPA,Homo sapiens (Human),0.701723143,1,0.505261213,0.229560222,0.138971621,0
Q5VW32,BROX,Homo sapiens (Human),0.621926547,1,0.493137106,0.106777866,0.071451893,0
Q5W0Z9,ZDHHC20,Homo sapiens (Human),0.7463164,1,0.55668838,0.214754573,0.139028842,0
Q5W111,SPRYD7,Homo sapiens (Human),0.299269652,1,0.718096279,0.235659372,0.042439511,0
Q5XKP0,MIC13,Homo sapiens (Human),0,0.109242921,0.600062997,1,0.571789779,0.072832481
Q5ZPR3,CD276,Homo sapiens (Human),0.806325851,1,0.651585934,0.300260456,0.249962191,0
Q63ZY3,KANK2,Homo sapiens (Human),1,0.752413668,0.627238334,0.265555466,0.161961892,0
Q658P3,STEAP3,Homo sapiens (Human),0.700176,1,0.540434652,0.231339011,0.128299176,0
Q68CQ7,GLT8D1,Homo sapiens (Human),0.157234703,1,0.959959609,0.288588966,0.150201277,0
Q68CZ2,TNS3,Homo sapiens (Human),1,0.885134768,0.360119825,0.159104065,0.106038939,0
Q68D91,MBLAC2,Homo sapiens (Human),0.616094121,1,0.959275311,0.691602632,0.531076127,0
Q6DD88,ATL3,Homo sapiens (Human),0.36048997,1,0.747682863,0.301991799,0.13600866,0
Q6DKK2,TTC19,Homo sapiens (Human),0,0.112266777,0.685129604,1,0.582624027,0.002990639
Q6EMK4,VASN,Homo sapiens (Human),0.948908696,1,0.484396267,0.224479501,0.147267956,0
