Table S2I. Relative protein abundance across organelle fractions collected by density gradient separation and quantified using TMT. Samples are mock infected cells at 96hpi.,,,,,,,,
,,,Organelle fraction,,,,,
P32322,PYCR1,Homo sapiens (Human),0,0.054250853,0.128778522,1,0.177632676,0.002087802
P32856,STX2,Homo sapiens (Human),1,0.412910728,0.248543043,0.197733907,0.038239554,0
P32969,RPL9; RPL9P7; RPL9P8; RPL9P9,Homo sapiens (Human),1,0.42386393,0.489975633,0.2926918,0.078314388,0
P33121,ACSL1,Homo sapiens (Human),0.172943834,0.230786289,0.333371597,1,0.301763233,0
P33176,KIF5B,Homo sapiens (Human),1,0.483030036,0.165728428,0.153037799,0.077387926,0
P33527,ABCC1,Homo sapiens (Human),1,0.467373387,0.185714402,0.111516343,0.04568261,0
P33897,ABCD1,Homo sapiens (Human),0.091953503,0.120442415,0.267227342,1,0.979369867,0
P33908,MAN1A1,Homo sapiens (Human),0.393756336,1,0.317428598,0.114204375,0.041373333,0
P34059,GALNS,Homo sapiens (Human),0.352380952,1,0.701633131,0.760561521,0.241607148,0
P34741,SDC2,Homo sapiens (Human),1,0.486196516,0.27493564,0.112973628,0.048830752,0
P34897,SHMT2,Homo sapiens (Human),0.014378169,0.056642543,0.184081134,1,0.193048899,0
P34932,HSPA4,Homo sapiens (Human),1,0.432147722,0.134377695,0.103915846,0.043052952,0
P35052,GPC1,Homo sapiens (Human),0.733331916,1,0.342889019,0.400921232,0.108984767,0
P35221,CTNNA1,Homo sapiens (Human),1,0.369394968,0.171267917,0.10623866,0.039004149,0
P35222,CTNNB1,Homo sapiens (Human),1,0.384553719,0.167309619,0.087570678,0.034041085,0
P35232,PHB,Homo sapiens (Human),0,0.061412944,0.200235013,1,0.22843751,0.010060049
P35237,SERPINB6,Homo sapiens (Human),0.561782162,1,0.44417215,0.428232345,0.148944295,0
P35240,NF2,Homo sapiens (Human),1,0.376377698,0.140132209,0.078511767,0.025068134,0
P35241,RDX,Homo sapiens (Human),1,0.313398889,0.089307604,0.070173643,0.026668439,0
P35268,RPL22,Homo sapiens (Human),1,0.751686384,0.627588529,0.539540699,0.180641267,0
P35475,IDUA,Homo sapiens (Human),0.466044401,1,0.882435381,0.921386641,0.329895231,0
P35527,KRT9,Homo sapiens (Human),0.377571548,0.081280232,0.204014467,0,0.665204451,1
P35555,FBN1,Homo sapiens (Human),0.601491541,1,0.865992306,0.663016606,0.209252568,0
P35579,MYH9,Homo sapiens (Human),1,0.41874979,0.561768628,0.250823178,0.088392442,0
P35580,MYH10,Homo sapiens (Human),1,0.414619079,0.540304065,0.260970764,0.10006551,0
P35606,COPB2,Homo sapiens (Human),1,0.610947587,0.22033785,0.15018022,0.047985053,0
P35610,SOAT1,Homo sapiens (Human),0.830747319,1,0.461276881,0.381641293,0.102001415,0
P35611,ADD1,Homo sapiens (Human),1,0.430644458,0.106719764,0.105853618,0.030331677,0
P35613,BSG,Homo sapiens (Human),1,0.382825715,0.186301847,0.098960192,0.031783064,0
P35914,HMGCL,Homo sapiens (Human),0,0.050963492,0.240849982,1,0.34802148,0.013368105
P35998,PSMC2,Homo sapiens (Human),1,0.641702621,0.14993413,0.20484727,0.103784046,0
P36021,SLC16A2,Homo sapiens (Human),1,0.602417181,0.24235135,0.393626946,0.106785802,0
P36405,ARL3,Homo sapiens (Human),1,0.719895125,0.315910229,0.193696141,0.110252355,0
P36542,ATP5C1,Homo sapiens (Human),0,0.077575853,0.290980616,1,0.366745267,0.073881532
P36543,ATP6V1E1,Homo sapiens (Human),1,0.999572129,0.504539976,0.257517297,0.092176398,0
P36551,CPOX,Homo sapiens (Human),0.093501616,0.10341269,0.246603518,1,0.232705543,0
P36578,RPL4,Homo sapiens (Human),1,0.691720641,0.287557397,0.297948511,0.1102745,0
P36776,LONP1,Homo sapiens (Human),0.028135409,0.064326941,0.235764924,1,0.220809869,0
P36941,LTBR,Homo sapiens (Human),1,0.553568789,0.300794646,0.215710715,0.08234572,0
P36957,DLST,Homo sapiens (Human),0,0.07398956,0.233413452,1,0.226317154,0.010501381
P36969,GPX4,Homo sapiens (Human),1,0.717807613,0.439837762,0.64782143,0.197721186,0
P37235,HPCAL1,Homo sapiens (Human),1,0.737632694,0.136711871,0.115648451,0.039601083,0
P37802,TAGLN2,Homo sapiens (Human),1,0.40412508,0.100966409,0.082523424,0.032320527,0
P38117,ETFB,Homo sapiens (Human),0.018640482,0.065360203,0.267949337,1,0.187228899,0
P38571,LIPA,Homo sapiens (Human),0.268587525,1,0.610457177,0.402059877,0.15535687,0
P38606,ATP6V1A,Homo sapiens (Human),1,0.944193544,0.437498922,0.258328594,0.12555451,0
P38646,HSPA9,Homo sapiens (Human),0,0.04954513,0.227669975,1,0.206218661,0.004476597
P39019,RPS19,Homo sapiens (Human),1,0.518429822,0.14452182,0.164937132,0.064619797,0
P39023,RPL3,Homo sapiens (Human),1,0.658656436,0.454778824,0.319990879,0.117445166,0
P39656,DDOST,Homo sapiens (Human),0.415757631,1,0.599138845,0.423324756,0.149996734,0
P40189,IL6ST,Homo sapiens (Human),0.720223652,1,0.412666876,0.359000726,0.126187004,0
P40227,CCT6A,Homo sapiens (Human),1,0.605262916,0.158590676,0.122493536,0.072287431,0
P40429,RPL13A,Homo sapiens (Human),1,0.709412367,0.489236786,0.34914347,0.120519188,0
P40925,MDH1,Homo sapiens (Human),1,0.612058256,0.220512748,0.453062038,0.279466115,0
P40926,MDH2,Homo sapiens (Human),0,0.055889227,0.260039787,1,0.212774615,0.024252324
P40939,HADHA,Homo sapiens (Human),0,0.073642007,0.254975989,1,0.259803325,0.018140679
P41091,EIF2S3,Homo sapiens (Human),1,0.566366131,0.322976754,0.25530139,0.075907362,0
P41250,GARS,Homo sapiens (Human),0.689059753,0.430765411,0.33682464,1,0.237689282,0
P41252,IARS,Homo sapiens (Human),1,0.534105995,0.17810881,0.151981999,0.039080372,0
P42126,ECI1,Homo sapiens (Human),0,0.054076859,0.209384473,1,0.187467795,0.004794157
P42224,STAT1,Homo sapiens (Human),1,0.713089705,0.152862277,0.174357186,0.0919284,0
P42356,PI4KA,Homo sapiens (Human),1,0.437419833,0.146938813,0.102827498,0.038037318,0
P42704,LRPPRC,Homo sapiens (Human),0,0.056682089,0.233983352,1,0.217465807,0.001317046
P42765,ACAA2,Homo sapiens (Human),0,0.043797524,0.257415922,1,0.192435064,0.007776896
P42766,RPL35,Homo sapiens (Human),1,0.472214564,0.168402604,0.225373094,0.158008593,0
P42785,PRCP,Homo sapiens (Human),0.36242068,1,0.733537813,0.810965332,0.276789063,0
P42892,ECE1,Homo sapiens (Human),0.912001078,1,0.451501335,0.209412495,0.076014279,0
P43121,MCAM,Homo sapiens (Human),1,0.419772313,0.171463423,0.098542099,0.036341052,0
P43155,CRAT,Homo sapiens (Human),0.062870045,0.146341876,0.282006635,1,0.23037963,0
P43235,CTSK,Homo sapiens (Human),0.569197717,1,0.724834939,0.810789635,0.235239779,0
P43304,GPD2,Homo sapiens (Human),0,0.067289877,0.225336531,1,0.258165659,0.015552546
P43307,SSR1,Homo sapiens (Human),0.307562342,1,0.57217417,0.588805456,0.165645513,0
P43487,RANBP1,Homo sapiens (Human),1,0.4502327,0.102946826,0.061079821,0.032309082,0
P43686,PSMC4,Homo sapiens (Human),1,0.548801213,0.175016661,0.164319154,0.081694159,0
P43897,TSFM,Homo sapiens (Human),0,0.066832307,0.267733168,1,0.234483207,0.029558207
P45877,PPIC,Homo sapiens (Human),0.387957531,1,0.70360925,0.771733703,0.177614286,0
P45880,#N/A,#N/A,0,0.055484951,0.365704721,1,0.278429574,0.037357651
P45954,ACADSB,Homo sapiens (Human),0.019282168,0.066913848,0.245952277,1,0.179145275,0
P45974,USP5,Homo sapiens (Human),1,0.640183723,0.107637429,0.112867938,0.046355264,0
P46199,MTIF2,Homo sapiens (Human),0,0.049571859,0.257203578,1,0.236597808,0.031127464
P46459,NSF,Homo sapiens (Human),1,0.684963109,0.180911047,0.086511264,0.041892068,0
P46777,RPL5,Homo sapiens (Human),1,0.439400921,0.246285714,0.241590845,0.072549774,0
P46778,RPL21,Homo sapiens (Human),1,0.655378484,0.346016504,0.288579035,0.135904021,0
P46781,RPS9,Homo sapiens (Human),1,0.546777724,0.262185003,0.18176128,0.090072176,0
P46782,RPS5,Homo sapiens (Human),1,0.560807018,0.198861629,0.255414172,0.093348181,0
P46783,RPS10,Homo sapiens (Human),1,0.549591361,0.178518262,0.234841056,0.088186833,0
P46821,MAP1B,Homo sapiens (Human),1,0.386142041,0.174909684,0.176239079,0.076820528,0
P46939,UTRN,Homo sapiens (Human),1,0.397932603,0.2295435,0.131602631,0.053906245,0
P46940,IQGAP1,Homo sapiens (Human),1,0.317469374,0.11502914,0.08332067,0.032621499,0
P46977,STT3A,Homo sapiens (Human),0.358040362,1,0.75623291,0.60406852,0.202840412,0
P47755,CAPZA2,Homo sapiens (Human),1,0.561781724,0.1871034,0.156466841,0.064747927,0
P47756,CAPZB,Homo sapiens (Human),1,0.501283422,0.177552393,0.158868361,0.056100086,0
P47985,UQCRFS1,Homo sapiens (Human),0,0.066308376,0.199952966,1,0.242859245,0.020619236
P48047,ATP5O,Homo sapiens (Human),0,0.052103277,0.234433049,1,0.264791171,0.022885317
P48059,LIMS1,Homo sapiens (Human),1,0.327066224,0.148687826,0.09185943,0.037756444,0
P48426,PIP4K2A,Homo sapiens (Human),1,0.407415915,0.170607367,0.109988574,0.055228071,0
P48444,ARCN1,Homo sapiens (Human),1,0.501902703,0.172904793,0.169036857,0.046236708,0
P48449,LSS,Homo sapiens (Human),0.768869181,1,0.476659691,0.82643235,0.24025807,0
P48509,CD151,Homo sapiens (Human),1,0.42614817,0.237466032,0.152242732,0.055105822,0
P48643,CCT5,Homo sapiens (Human),1,0.509883294,0.162850327,0.124602747,0.060143182,0
P48735,IDH2,Homo sapiens (Human),0,0.045403496,0.213236409,1,0.206155467,0.006307826
P48739,PITPNB,Homo sapiens (Human),1,0.762368074,0.222567383,0.449309864,0.161930917,0
P49006,MARCKSL1,Homo sapiens (Human),1,0.334662449,0.094779547,0.046088786,0.018476845,0
P49023,PXN,Homo sapiens (Human),1,0.399313402,0.131847131,0.100468371,0.0314076,0
P49184,DNASE1L1,Homo sapiens (Human),1,0.448260592,0.217315988,0.226460639,0.072574475,0
P49189,ALDH9A1,Homo sapiens (Human),0.067071183,0.100551574,0.22399807,1,0.184117632,0
P49207,RPL34,Homo sapiens (Human),1,0.790590229,0.82202623,0.58110416,0.210522464,0
P49257,LMAN1,Homo sapiens (Human),0.466031413,1,0.403937255,0.32786201,0.100123824,0
P49327,FASN,Homo sapiens (Human),1,0.547279671,0.164421315,0.243675826,0.091583662,0
P49368,CCT3,Homo sapiens (Human),1,0.601773491,0.139440167,0.15248875,0.067521134,0
P49411,TUFM,Homo sapiens (Human),0,0.066497976,0.236273864,1,0.221445783,0.012055297
P49419,ALDH7A1,Homo sapiens (Human),0.041821352,0.083714664,0.234505619,1,0.21005648,0
P49588,AARS,Homo sapiens (Human),1,0.476763936,0.163706981,0.079236516,0.049691849,0
P49590,HARS2,Homo sapiens (Human),0.010183442,0.066816473,0.233446928,1,0.230044674,0
P49641,MAN2A2,Homo sapiens (Human),1,0.929879715,0.114926135,0.363382457,0.060061838,0
P49748,ACADVL,Homo sapiens (Human),0,0.074230215,0.199772782,1,0.211911986,0.01215592
P49755,TMED10,Homo sapiens (Human),0.525588906,1,0.412094719,0.251201499,0.090129818,0
P49757,NUMB,Homo sapiens (Human),1,0.456891177,0.171132792,0.088659099,0.035974705,0
P49768,PSEN1,Homo sapiens (Human),1,0.502554825,0.160212594,0.110301534,0.0519354,0
P49773,HINT1,Homo sapiens (Human),1,0.887967679,0.181609732,0.19330833,0.086775129,0
P49821,NDUFV1,Homo sapiens (Human),0,0.06406228,0.260215012,1,0.280240319,0.038115594
P50148,GNAQ,Homo sapiens (Human),1,0.383307448,0.157263436,0.078713395,0.033353843,0
P50213,IDH3A,Homo sapiens (Human),0.00081438,0.04348986,0.22224637,1,0.182418997,0
P50281,MMP14,Homo sapiens (Human),0.889927281,1,0.45778467,0.280517798,0.11700867,0
P50336,PPOX,Homo sapiens (Human),0.126155508,0.151500663,0.257345773,1,0.219599252,0
P50395,GDI2,Homo sapiens (Human),1,0.4693593,0.133425478,0.064199463,0.036613556,0
P50402,EMD,Homo sapiens (Human),1,0.957596461,0.218450583,0.15400466,0.055535331,0
P50416,CPT1A,Homo sapiens (Human),0.025295971,0.136392028,0.202100361,1,0.206864091,0
P50454,SERPINH1,Homo sapiens (Human),0.397803984,1,0.546139441,0.432695329,0.12851519,0
P50502,ST13,Homo sapiens (Human),1,0.48514956,0.13635764,0.105637657,0.049994121,0
P50570,DNM2,Homo sapiens (Human),1,0.573373453,0.188626553,0.185785637,0.088138453,0
P50895,BCAM,Homo sapiens (Human),1,0.453676967,0.20039513,0.170712643,0.058291283,0
P50897,PPT1,Homo sapiens (Human),0.296546315,1,0.701863191,0.534872138,0.226309962,0
P50914,RPL14,Homo sapiens (Human),0.988212662,1,0.544774518,0.547521811,0.236944304,0
P50990,CCT8,Homo sapiens (Human),1,0.593115369,0.130838306,0.129821615,0.058054429,0
P50991,CCT4,Homo sapiens (Human),1,0.659580322,0.14668812,0.128771502,0.070470345,0
P50995,ANXA11,Homo sapiens (Human),1,0.848023531,0.233849867,0.404058992,0.143596164,0
P51114,FXR1,Homo sapiens (Human),1,0.4987915,0.258318621,0.388961443,0.133557053,0
P51148,RAB5C,Homo sapiens (Human),1,0.851948264,0.309150335,0.513546009,0.174538249,0
P51149,RAB7A,Homo sapiens (Human),1,0.943964446,0.386321127,0.391536342,0.151502112,0
P51151,RAB9A,Homo sapiens (Human),0.940361924,1,0.3370741,0.386553357,0.09674171,0
P51153,RAB13,Homo sapiens (Human),1,0.51594067,0.137703148,0.105708026,0.041928279,0
P51398,DAP3,Homo sapiens (Human),0.008741801,0.066443057,0.202739306,1,0.21825703,0
P51553,IDH3G,Homo sapiens (Human),0,0.110598853,0.2457205,1,0.256711366,0.018244508
P51571,SSR4,Homo sapiens (Human),0.356982185,1,0.539876457,0.636842551,0.195772661,0
P51572,BCAP31,Homo sapiens (Human),1,0.922908765,0.421038508,0.292333651,0.099277329,0
P51636,CAV2,Homo sapiens (Human),1,0.88056875,0.407682845,0.1487591,0.064004568,0
P51659,HSD17B4,Homo sapiens (Human),0.060085633,0.128446813,0.238477182,1,0.797357149,0
P51687,SUOX,Homo sapiens (Human),0.018108384,0.069584046,0.184000765,1,0.178509163,0
P51688,SGSH,Homo sapiens (Human),0.358010936,1,0.671170431,0.884254969,0.287313093,0
P51798,CLCN7,Homo sapiens (Human),0.611255149,1,0.387252477,0.316600663,0.107231689,0
P51809,VAMP7,Homo sapiens (Human),0.6774395,1,0.366300039,0.535184045,0.16856041,0
P51911,CNN1,Homo sapiens (Human),1,0.285689753,0.093387976,0.069837076,0.027760653,0
P51970,NDUFA8,Homo sapiens (Human),0.065861014,0.111294589,0.271060802,1,0.257549823,0
P52209,PGD,Homo sapiens (Human),1,0.631582179,0.153771055,0.130840798,0.065097992,0
P52306,RAP1GDS1,Homo sapiens (Human),1,0.646251714,0.184300474,0.227256969,0.083904671,0
P52565,ARHGDIA,Homo sapiens (Human),1,0.648674086,0.172789187,0.118181717,0.051922164,0
P52758,HRSP12,Homo sapiens (Human),0.27501938,0.193897316,0.239037584,1,0.228642766,0
P52815,MRPL12,Homo sapiens (Human),0.030557557,0.052677408,0.274469331,1,0.193094706,0
P52907,CAPZA1,Homo sapiens (Human),1,0.87445092,0.224777356,0.232292087,0.064810537,0
P52943,CRIP2,Homo sapiens (Human),1,0.305580037,0.061775418,0.033349398,0.015281588,0
P53007,SLC25A1,Homo sapiens (Human),0.017630636,0.112361863,0.311293708,1,0.245395084,0
P53396,ACLY,Homo sapiens (Human),1,0.471393079,0.163803087,0.163689318,0.09434549,0
P53618,COPB1,Homo sapiens (Human),1,0.636476625,0.187672442,0.20747864,0.106703081,0
P53621,COPA,Homo sapiens (Human),1,0.52671937,0.181096219,0.220941492,0.088265037,0
P53634,CTSC,Homo sapiens (Human),0.425166016,0.837710676,1,0.794709072,0.340605047,0
P53680,AP2S1,Homo sapiens (Human),1,0.801165328,0.385175451,0.316588583,0.081070198,0
P53701,HCCS,Homo sapiens (Human),0.052360388,0.092122282,0.230431006,1,0.246094386,0
P53708,ITGA8,Homo sapiens (Human),1,0.653501652,0.233962333,0.201372541,0.069399593,0
P53801,PTTG1IP,Homo sapiens (Human),0.301528627,0.317227399,1,0.842794717,0.354895573,0
P53985,SLC16A1,Homo sapiens (Human),1,0.589752609,0.228226193,0.257232875,0.077220828,0
P54136,RARS,Homo sapiens (Human),1,0.624631183,0.203200693,0.257859538,0.11563031,0
P54289,CACNA2D1,Homo sapiens (Human),1,0.465693112,0.166145967,0.093417997,0.032748845,0
P54577,YARS,Homo sapiens (Human),1,0.473657072,0.103121346,0.0868024,0.059477934,0
P54578,USP14,Homo sapiens (Human),1,0.532078035,0.170904771,0.17333068,0.069778318,0
P54652,HSPA2,Homo sapiens (Human),1,0.589242467,0.319714354,0.320181312,0.179353456,0
P54709,ATP1B3,Homo sapiens (Human),1,0.379480834,0.228486845,0.101296546,0.041675005,0
P54802,NAGLU,Homo sapiens (Human),0.317990474,1,0.599843283,0.701080819,0.25101999,0
P54819,AK2,Homo sapiens (Human),0.006814805,0.022082841,0.231816064,1,0.19746673,0
P54852,EMP3,Homo sapiens (Human),1,0.475342867,0.435336173,0.415742966,0.095016301,0
P54886,ALDH18A1,Homo sapiens (Human),0.04975722,0.091036755,0.185440506,1,0.198653392,0
P54920,NAPA,Homo sapiens (Human),1,0.957956941,0.256403982,0.141113937,0.053662761,0
P55072,VCP,Homo sapiens (Human),1,0.612360897,0.191082567,0.154309523,0.06251901,0
P55084,HADHB,Homo sapiens (Human),0,0.072927647,0.244577917,1,0.222214615,0.003968613
P55145,MANF,Homo sapiens (Human),0.618145181,1,0.719559428,0.451574024,0.119355776,0
P55209,NAP1L1,Homo sapiens (Human),1,0.467971541,0.137110723,0.101563808,0.04759901,0
P55285,CDH6,Homo sapiens (Human),1,0.425180077,0.141280858,0.114776064,0.043381921,0
P55287,CDH11,Homo sapiens (Human),1,0.444908856,0.148269546,0.103245106,0.038826475,0
P55290,CDH13,Homo sapiens (Human),0.81651264,1,0.287470863,0.121028053,0.06077176,0
P55735,SEC13,Homo sapiens (Human),1,0.606211813,0.151345032,0.189482764,0.0882468,0
P55786,NPEPPS,Homo sapiens (Human),1,0.655595248,0.309570514,0.633275775,0.18229182,0
P55789,GFER,Homo sapiens (Human),0.024203521,0.030876698,0.237676136,1,0.186354144,0
P55809,OXCT1,Homo sapiens (Human),0.01864419,0.067558801,0.271272924,1,0.198495587,0
P55899,FCGRT,Homo sapiens (Human),0.862558698,1,0.340014732,0.247251767,0.102334744,0
P56181-2,#N/A,#N/A,0.110923727,0.118643543,0.274239989,1,0.203905442,0
P56192,MARS,Homo sapiens (Human),1,0.424177963,0.129159692,0.152815861,0.046083992,0
P56199,ITGA1,Homo sapiens (Human),1,0.421644139,0.192174231,0.120796623,0.04257836,0
P56385,ATP5I,Homo sapiens (Human),0,0.072292218,0.302943937,1,0.308259305,0.054982887
P56556,NDUFA6,Homo sapiens (Human),0.034608212,0.151056725,0.21722356,1,0.280767614,0
P56589,PEX3,Homo sapiens (Human),0.362302741,0.24624936,0.318078889,1,0.746883864,0
P57105,SYNJ2BP,Homo sapiens (Human),0.019572932,0.108595325,0.270655586,1,0.189021758,0
P57737,CORO7,Homo sapiens (Human),0,0.070003204,0.329081213,1,0.247377544,0.012785911
P58335,ANTXR2,Homo sapiens (Human),1,0.617049161,0.339309531,0.243439087,0.108296384,0
P59768,GNG2,Homo sapiens (Human),1,0.478003584,0.196968968,0.127296184,0.036334352,0
P59998,ARPC4,Homo sapiens (Human),1,0.527483168,0.130786162,0.12220126,0.051332612,0
P60033,CD81,Homo sapiens (Human),1,0.438868144,0.228860034,0.10628004,0.045018758,0
P60174,TPI1,Homo sapiens (Human),1,0.605464634,0.155551967,0.114310766,0.054706487,0
P60468,SEC61B,Homo sapiens (Human),0.44526187,1,0.686368284,0.384634756,0.143900818,0
P60602,ROMO1,Homo sapiens (Human),0.230149566,0.218868494,0.255150994,1,0.255041186,0
P60660,MYL6,Homo sapiens (Human),1,0.420142705,0.403953265,0.222969311,0.072663752,0
P60842,EIF4A1,Homo sapiens (Human),1,0.534973804,0.123035539,0.133940432,0.053290251,0
P60866,RPS20,Homo sapiens (Human),1,0.541404217,0.174376425,0.200386242,0.083374371,0
P60900,PSMA6,Homo sapiens (Human),1,0.456634668,0.186201308,0.201835277,0.074079549,0
P60903,S100A10,Homo sapiens (Human),1,0.292702515,0.087967527,0.054094124,0.021146462,0
P60953,CDC42,Homo sapiens (Human),1,0.486291835,0.203857987,0.114208566,0.039176582,0
P60981,DSTN,Homo sapiens (Human),1,0.433690861,0.273492788,0.16898538,0.101296905,0
P61006,RAB8A,Homo sapiens (Human),1,0.601165328,0.241505759,0.177827071,0.063939004,0
P61009,SPCS3,Homo sapiens (Human),0.572179694,1,0.713468644,0.532653518,0.176465077,0
P61019,RAB2A,Homo sapiens (Human),0.832737314,1,0.474062832,0.40571351,0.17175886,0
P61020,RAB5B,Homo sapiens (Human),1,0.686125295,0.256963177,0.275391611,0.117245084,0
P61026,RAB10,Homo sapiens (Human),1,0.875285281,0.380500149,0.314447465,0.11549243,0
P61088,UBE2N,Homo sapiens (Human),1,0.572023454,0.150887499,0.112103838,0.051448977,0
P61106,RAB14,Homo sapiens (Human),1,0.980761483,0.336809576,0.315735594,0.142350854,0
P61158,ACTR3,Homo sapiens (Human),1,0.432538279,0.138959282,0.118273083,0.047978014,0
P61160,ACTR2,Homo sapiens (Human),1,0.540875712,0.187517921,0.286899674,0.076248184,0
P61163,ACTR1A,Homo sapiens (Human),1,0.455216194,0.178046868,0.177328258,0.079480764,0
P84077,ARF1,Homo sapiens (Human),1,0.625919304,0.135033667,0.121218583,0.04662273,0
P61224,RAP1B,Homo sapiens (Human),1,0.440024513,0.147271736,0.073519292,0.029970331,0
P61225,RAP2B,Homo sapiens (Human),1,0.548416485,0.188239727,0.104335601,0.045081972,0
P61247,RPS3A,Homo sapiens (Human),1,0.515038954,0.206110586,0.216842801,0.108627537,0
P61313,RPL15,Homo sapiens (Human),1,0.875679922,0.674333744,0.604505577,0.240503612,0
P61353,RPL27,Homo sapiens (Human),1,0.890371402,0.614003634,0.460945294,0.176380708,0
P61421,ATP6V0D1,Homo sapiens (Human),0.747115467,1,0.487554385,0.344222923,0.135512712,0
P61586,RHOA,Homo sapiens (Human),1,0.509827719,0.127786649,0.070178207,0.027771516,0
P61604,HSPE1,Homo sapiens (Human),0,0.070341294,0.239895068,1,0.212564634,0.026363081
P61619,SEC61A1,Homo sapiens (Human),0.475902228,1,0.507815567,0.664031663,0.197196435,0
P61764,STXBP1,Homo sapiens (Human),1,0.421516774,0.166547097,0.102866281,0.039670047,0
P61769,B2M,Homo sapiens (Human),1,0.505830641,0.248870646,0.153309384,0.056326568,0
P61803,DAD1,Homo sapiens (Human),0.398613652,1,0.628861704,0.693836296,0.191308293,0
P61916,NPC2,Homo sapiens (Human),0.535715309,1,0.89168285,0.735211632,0.26423933,0
P61970,NUTF2,Homo sapiens (Human),0.728967972,1,0.35062783,0.327068563,0.108368782,0
P61981,YWHAG,Homo sapiens (Human),1,0.414005884,0.126803802,0.095672068,0.04425171,0
P62070,RRAS2,Homo sapiens (Human),1,0.444463192,0.169744197,0.108539389,0.042581617,0
P62072,TIMM10,Homo sapiens (Human),0.014962163,0.060792434,0.183792597,1,0.187041035,0
P62081,RPS7,Homo sapiens (Human),1,0.460458727,0.153705059,0.13635992,0.056092911,0
P62136,PPP1CA,Homo sapiens (Human),1,0.416103755,0.160691256,0.131052987,0.05255157,0
P62140,PPP1CB,Homo sapiens (Human),1,0.435497194,0.075223153,0.118947479,0.033024333,0
P62158,CALM1; CALM2; CALM3,Homo sapiens (Human),1,0.356854037,0.162297153,0.079183225,0.031410334,0
P62241,RPS8,Homo sapiens (Human),1,0.514006474,0.169234834,0.167330364,0.084164481,0
P62244,RPS15A,Homo sapiens (Human),1,0.573649208,0.375107082,0.282271231,0.107133174,0
P62249,RPS16,Homo sapiens (Human),1,0.694549069,0.256219348,0.323823852,0.212531328,0
P62258,YWHAE,Homo sapiens (Human),1,0.451050129,0.143780766,0.130037594,0.050471247,0
P62263,RPS14,Homo sapiens (Human),1,0.497443885,0.192127093,0.314170561,0.11630197,0
P62269,RPS18,Homo sapiens (Human),1,0.71881808,0.284157536,0.359639976,0.151379203,0
P62277,RPS13,Homo sapiens (Human),1,0.47569073,0.159046467,0.176988466,0.091432402,0
P62280,RPS11,Homo sapiens (Human),1,0.449788402,0.150671924,0.146554647,0.066790945,0
P62330,ARF6,Homo sapiens (Human),1,0.349853774,0.128197876,0.05279517,0.028820116,0
P62333,PSMC6,Homo sapiens (Human),1,0.623116289,0.179365415,0.227489886,0.114835481,0
P62424,RPL7A,Homo sapiens (Human),1,0.890700723,0.698327982,0.508543966,0.215641143,0
P62633,CNBP,Homo sapiens (Human),1,0.4054162,0.178503861,0.16147282,0.051181095,0
P62714,PPP2CB,Homo sapiens (Human),1,0.469378238,0.098411989,0.135943905,0.059359054,0
P62745,RHOB,Homo sapiens (Human),1,0.475910244,0.1732499,0.143000649,0.056130035,0
P62750,RPL23A,Homo sapiens (Human),1,0.474053688,0.188999527,0.114764829,0.051065726,0
P62753,RPS6,Homo sapiens (Human),1,0.37250647,0.157210551,0.101493191,0.05784014,0
P62805,HIST1H4A; HIST1H4B; HIST1H4C; HIST1H4D; HIST1H4E; HIST1H4F; HIST1H4H; HIST1H4I; HIST1H4J; HIST1H4K; HIST1H4L; HIST2H4A; HIST2H4B; HIST4H4,Homo sapiens (Human),0.035294544,0.042163744,0.209709006,0.898957246,1,0
P62820,RAB1A,Homo sapiens (Human),1,0.714169039,0.153420818,0.094049079,0.044523112,0
P62826,RAN,Homo sapiens (Human),1,0.405345267,0.135854942,0.081109935,0.098807309,0
P62834,RAP1A,Homo sapiens (Human),1,0.42603331,0.172484031,0.076709036,0.078739449,0
P62841,RPS15,Homo sapiens (Human),1,0.45615636,0.190463681,0.124124282,0.060628586,0
P62847,RPS24,Homo sapiens (Human),1,0.635892225,0.242331458,0.212851263,0.060797149,0
P62854,RPS26,Homo sapiens (Human),1,0.555767134,0.221799108,0.165636051,0.082352021,0
P62857,RPS28,Homo sapiens (Human),1,0.5305682,0.153048138,0.15171748,0.063764952,0
P62873,GNB1,Homo sapiens (Human),1,0.438849138,0.183725805,0.139077595,0.046568863,0
P62879,GNB2,Homo sapiens (Human),1,0.353149753,0.181723709,0.082961879,0.043635862,0
P62888,RPL30,Homo sapiens (Human),1,0.937369205,0.513939018,0.316959668,0.131958991,0
P62899,RPL31,Homo sapiens (Human),1,0.821714812,0.641666512,0.305347775,0.134786912,0
P62906,RPL10A,Homo sapiens (Human),1,0.748982774,0.711363738,0.467253508,0.178648143,0
P62910,RPL32,Homo sapiens (Human),1,0.489323456,0.328439284,0.313570459,0.22036359,0
P62917,RPL8,Homo sapiens (Human),1,0.689683165,0.71986271,0.520996188,0.165375353,0
P62937,PPIA,Homo sapiens (Human),1,0.513401969,0.126164686,0.143093638,0.048022994,0
P62942,FKBP1A,Homo sapiens (Human),1,0.628195927,0.17901013,0.213513485,0.073708148,0
P62979,RPS27A,Homo sapiens (Human),1,0.761571654,0.253640768,0.180918963,0.071887837,0
P63010,AP2B1,Homo sapiens (Human),1,0.642362588,0.419157636,0.267875347,0.092569587,0
